Logo,Name,Address,Phone,Board or Medium,Overview,Image,Reviews
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/13977-medium.png,"SHEMROCKGems,Delhi–UrbanPro",Address:B-1/3Delhi-110053Landmark:NearTelephoneExchangeRedLight,Phone:1122910169                                                                            1122913431,IGCSE,"OverviewSHEMROCK is India’s 1st Playschool Chain, which is credited with revolutionising the concept of early childhood education since 1989, by pioneering a vibrant and child-friendly system of learning. Today, with more than 3,00,000 children already having received the foundation for success from its 330+ branches, SHEMROCK, the Award Winning School Chain, is a leader in preschool education and is a brand to reckon with. SHEMROCK is promoted by the Arora family – which consists of two generations of the country’s leading educationists with over 100 years of combined experience in the field of education. It all started when Dr. D.R Arora and Dr. (Mrs.) Bimla Arora – a husband-wife team of academicians envisioned a school that presented the children with an education system that was based on their 30 years of academic experience in India and Abroad. They started a model school with the simple aim of creating a child-friendly & harmonious environment, focussing on the satisfaction of a child’s inquisitive mind and thorough concept clarity.DetailsSchool days:                        Monday-FridaySchool timings:8:30 AM to 2:00 PMPrincipal:Ms. Daljeet KaurYear Established:1989Extra-curricular Activities:At SHEMROCK, the curriculum is designed & developed to fit the requirements, interests, abilities & learning styles of the child rather than the vice-versa. As a result, our SHEMROCKites are the center of our educational process & system. The entire school programme is designed to enhance the social, emotional, spiritual, physical, motor and cognitive development of each child.Infrastructure:Each SHEMROCK school is designed to ensure an inviting, attractive and child-friendly environment for our SHEMROCKites. Moreover, our Special Learning Areas supplement the learning in the classroom as children learn with hands-on experience, in a practical manner in these special areas.Additional Details:For education at school to be effective, the environment needs to be conducive to learning, allowing the child the required space and time to interact within the learning and teaching process. Our schools are thus especially designed to create and maintain a stimulating learning environment where children can actively participate, grow & learn in a natural way.Admission Details:A Birth Certificate as a proof of age from a civic body is required at the time of registration.Two passport sized photographs are to be submitted at the time of registration.Playschool Admission process in SHEMROCK begins with counseling and completes on the receipt of admission fees and making the entry into the Record Register.",[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/13979-medium.png,"SHEMROCKBlossoms,Delhi–UrbanPro","Address:B-19,AcharyaNiketanDelhi-110091Landmark:Opp.HandloomShop",Phone:9650333288                                                                            1165808881,IGCSE,"OverviewSHEMROCK is India’s 1st Playschool Chain, which is credited with revolutionising the concept of early childhood education since 1989, by pioneering a vibrant and child-friendly system of learning. Today, with more than 3,00,000 children already having received the foundation for success from its 330+ branches, SHEMROCK, the Award Winning School Chain, is a leader in preschool education and is a brand to reckon with. SHEMROCK is promoted by the Arora family – which consists of two generations of the country’s leading educationists with over 100 years of combined experience in the field of education. It all started when Dr. D.R Arora and Dr. (Mrs.) Bimla Arora – a husband-wife team of academicians envisioned a school that presented the children with an education system that was based on their 30 years of academic experience in India and Abroad. They started a model school with the simple aim of creating a child-friendly & harmonious environment, focussing on the satisfaction of a child’s inquisitive mind and thorough concept clarity.DetailsSchool days:                        Monday-FridaySchool timings:8:30 AM to 2:00 PMPrincipal:Ashima SachdevaYear Established:1989Extra-curricular Activities:At SHEMROCK, the curriculum is designed & developed to fit the requirements, interests, abilities & learning styles of the child rather than the vice-versa. As a result, our SHEMROCKites are the center of our educational process & system. The entire school programme is designed to enhance the social, emotional, spiritual, physical, motor and cognitive development of each child.Infrastructure:Each SHEMROCK school is designed to ensure an inviting, attractive and child-friendly environment for our SHEMROCKites. Moreover, our Special Learning Areas supplement the learning in the classroom as children learn with hands-on experience, in a practical manner in these special areas.Additional Details:For education at school to be effective, the environment needs to be conducive to learning, allowing the child the required space and time to interact within the learning and teaching process. Our schools are thus especially designed to create and maintain a stimulating learning environment where children can actively participate, grow & learn in a natural way.Admission Details:A Birth Certificate as a proof of age from a civic body is required at the time of registration.Two passport sized photographs are to be submitted at the time of registration.Playschool Admission process in SHEMROCK begins with counseling and completes on the receipt of admission fees and making the entry into the Record Register.",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"ShreeRaghuveerPrimarySchool,Mumbai–UrbanPro","Address:Narsipada,HanumanNagar,KandivaliEastMumbai-400101Locality:KandivaliEast(FindmoreKandivaliEastschools)Landmark:NearKandewalaElectronics",Phone:+91-22-28875640,StateBoard,"OverviewShree Raghuveer Primary School for boys and girls is a symbol of God and his grace, an abode of education, in the service of our Lord Jesus Christ and Humanity. The vital aim of new technology is to improve the quality of teaching and learning and not just to have an access to new information and experiences.DetailsExtra-curricular Activities:Sports, Cultural ActivitesAdmission Details:Admission Open: March",[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/13978-medium.png,"SHEMROCKPride,Delhi–UrbanPro","Address:14,HargovindEnclaveDelhi-110092Landmark:NearKarkariMore",Phone:9899993161                                                                            1122370460,IGCSE,"OverviewSHEMROCK is India’s 1st Playschool Chain, which is credited with revolutionising the concept of early childhood education since 1989, by pioneering a vibrant and child-friendly system of learning. Today, with more than 3,00,000 children already having received the foundation for success from its 330+ branches, SHEMROCK, the Award Winning School Chain, is a leader in preschool education and is a brand to reckon with. SHEMROCK is promoted by the Arora family – which consists of two generations of the country’s leading educationists with over 100 years of combined experience in the field of education. It all started when Dr. D.R Arora and Dr. (Mrs.) Bimla Arora – a husband-wife team of academicians envisioned a school that presented the children with an education system that was based on their 30 years of academic experience in India and Abroad. They started a model school with the simple aim of creating a child-friendly & harmonious environment, focussing on the satisfaction of a child’s inquisitive mind and thorough concept clarity.DetailsSchool days:                        Monday-FridaySchool timings:8:30 AM to 2:00 PMPrincipal:Ms. ShellyYear Established:1989Extra-curricular Activities:At SHEMROCK, the curriculum is designed & developed to fit the requirements, interests, abilities & learning styles of the child rather than the vice-versa. As a result, our SHEMROCKites are the center of our educational process & system. The entire school programme is designed to enhance the social, emotional, spiritual, physical, motor and cognitive development of each child.Infrastructure:Each SHEMROCK school is designed to ensure an inviting, attractive and child-friendly environment for our SHEMROCKites. Moreover, our Special Learning Areas supplement the learning in the classroom as children learn with hands-on experience, in a practical manner in these special areas.Additional Details:For education at school to be effective, the environment needs to be conducive to learning, allowing the child the required space and time to interact within the learning and teaching process. Our schools are thus especially designed to create and maintain a stimulating learning environment where children can actively participate, grow & learn in a natural way.Admission Details:A Birth Certificate as a proof of age from a civic body is required at the time of registration.Two passport sized photographs are to be submitted at the time of registration.Playschool Admission process in SHEMROCK begins with counseling and completes on the receipt of admission fees and making the entry into the Record Register.",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"ButtercupsNursery&Playgroup,Mumbai–UrbanPro","Address:#A2,DharmendraBuildingHolyCrossRoad,BorivaliWestMumbai-400092Locality:SodawalaLane,BorivaliWest(FindmoreSodawalaLane,BorivaliWestschools)",Phone:+91-22-28946851,,OverviewDetails,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"TheLittleCompany,Mumbai–UrbanPro","Address:5,ShirleyVillage,OffCarterRoadMumbai-400050Landmark:NexttoRailwayOfficersColony",Phone:2226499759,IGCSE,"OverviewOnce upon a time there were two friends Amrita & Bindu. While both of them had prospering careers in the corporate world, they left midstream to become full time mothers due to the lack of quality childcare facilities in Mumbai. They qualified themselves in the field of Daycare & from there started the journey of The Little Company, a professionally run Daycare, Playschool & Activity CenterThe Little Company set out to conquer the hearts of like-minded parents by pledging to provide world-class childcare that focused on each individual child.Thus was born The Little Company, where little angels could go while their parents were away at their “big companies”.DetailsSchool days:                        Monday-FridaySchool timings:8:30 AM to 2:00 PMYear Established:1900Extra-curricular Activities:We base our curriculum essentially on valuesFrom the self to the environment, all subjects it pursuesWith hands on learning & field trips thrown inAnd nutritious food all packed withinThe music exposed is the classical formShlokas & raagas they casually performLanguage & Math are taught in playWhile Art incorporates paints & claySensorial learning, motor skills & moreStructured inside & liberated outdoor",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"MayurPublicSchool,Delhi–UrbanPro","Address:Sector-16A,VasundharaDelhi-201010Locality:Ghaziabad(FindmoreGhaziabadschools)",Phone:(0120) 2884375,Central,OverviewDetails,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"DeshbandhuSishuSikshalaya,Kolkata–UrbanPro","Address:#106-AManoharpukurRoad,Lansdowne,SaratBoseRoadKolkata-700029Locality:SARATBOSEROAD(FindmoreSARATBOSEROADschools)Landmark:NearHazraCrossing",Phone:+91-33-24659648,State,OverviewDetailsAdditional Details:Contact Person: Subhra Ghosh,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"WestBengalBoardofSecondaryEducation,Kolkata–UrbanPro",Address:ParkStreetH.O.Kolkata-700016Locality:ParkStreet(FindmoreParkStreetschools)Landmark:NearKalaMandir,,State,OverviewDetails,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/13016-medium.jpg,"GEMSAKADEMIAINTERNATIONALSCHOOL,Kolkata–UrbanPro","Address:BakrahatRoad,Thakurpukur,P.ORasapunja,Kolkata-700104,WestBengal,INDIAKolkata-700104",Phone:033-2498-0671 / 0672 / 0673                                                                             9051888888,CIE(IGCSE/ALevel)&CISCE(ICSE/ISC),"OverviewGEMS AKADEMIA INTERNATIONAL SCHOOL is co-educational ,K-12 Day boarding school situated in Thakurpukur, Kolkata. A network school of the world's largest K-12 school operator, GEMS Education, GEMS AKADEMIA INTERNATIONAL SCHOOL offers student's a choice between the (IGCSE/A Level) and CISCE (ICSE/ISC) curricula.DetailsYear Established:2011",[],"['GEMS Akademia International School provide its students with a holistic education, imparted by caring and dedicated faculty members in a contemporary learning environment, by focusing on developing the cognitive, emotional, social, physical, creative and spiritual potential of every child.', 'GEMS Akademia International School strives to make students well-rounded and self-dependent individuals, by inculcating in them a passion for life-long learning, compassion and respect for others, and a set of requisite skills and qualities, so that they can make a positive contribution towards society', 'A comprehensive academic and co-curricular programme, experienced faculty members, personal attention and care, and state-of-the-art infrastructure, collectively ensure that the education a child receives at GEMS Akademia International School is truly international.', 'When I went to the Gems School, Palam Vihar, for my child admission, I was amazed with the infrastructure, facilities, sports academy and many more. However, when I met existing school parents, my entire admiration for school shattered.', '', 'School showcase plenty of qualified teachers, but when I met with other parents of Gems School, found that all qualified teachers have left the school and the current staff is of no use.', '', 'While I have met numerous parents of GEMS International School, Palam Vihar and most of them are unhappy, I would not like to take risk of admitting my child in this school.', '', 'God bless the school and children here.', 'When I went to the Gems School, Palam Vihar, for my child admission, I was amazed with the infrastructure, facilities, sports academy and many more. However, when I met existing school parents, my entire admiration for school shattered.', '', 'School showcase plenty of qualified teachers, but when I met with other parents of Gems School, found that all qualified teachers have left the school and the current staff is of no use.', '', 'While I have met numerous parents of GEMS International School, Palam Vihar and most of them are unhappy, I would not like to take risk of admitting my child in this school.', '', 'God bless the school and children here.']"
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/6592-medium.bmp,"LaMartiniereforGirls,Kolkata–UrbanPro","Address:Old#13,#14SarojiniNaiduSarani,ParkCircus,CircusAvenueKolkata-700017Locality:CircusAvenue(FindmoreCircusAvenueschools)Landmark:NearChakraberiaBusStop","Phone:+91-33-22815060, +91-33-22890111, 033-22890110",ICSE,"OverviewEstablished in 1836, La Martiniere For Girls is deemed to be one of the most prestigious and premier institutions of the country. Not only it is known for its academic excellence, but is also reputed for the innumerable extra-curricular activities it encourages.The School aims to build women who lead with integrity and compassion. According to a National Survey our school has been rated as the best girls’ school in India.DetailsSchool timings:8.00 AM to 1.20 PM.Year Established:1836Extra-curricular Activities:* Outdoor Games* Indoor Games* Swimming* Sports* Clubs* Guides* School BandInfrastructure:1. Computer Lab2. Science Lab3. Art Room4. Library5. Lockers6. Play Ground7. Swimming Pool8. CanteenAdditional Details:For class 10th in 2009 113 girls appeared for exam and all 113 girls passed out of which 32 girls scored mpre than 90 percent.In class 12th in 2009 136 girls appeared in La Martiniere for girls school and all 136 passed while 63 girls scored more than 90 %.Admission Details:Lower Nursery forms can be Downloaded from web SiteFrom 29th November to 10th December, 2010.Fees:6800 - 7800 Rs quarterly",['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/672-large.bmp'],['Hi!i am looking forward to admit my dayghter (Dhruvi Chhajlani) at La Martiniere for girls kolkata.']
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/14176-medium.png,"LittleMillennium,Mumbai–UrbanPro","Address:G4/5/6,PenroseBuilding,HiranandaniEstate,GhodbunderRoad,PatlipadaMumbai-400607Landmark:NearHiranandaniFoundationSchool",Phone:9833231549                                                                            2265046455,IGCSE,"OverviewWelcome to Little MillenniumTM - one of India's Leading Chain Of Preschools.We are part of Educomp Solutions Ltd., India's largest education company and the only firm spread across the entire educational ecosystem. Owing to our scientifically researched and result-oriented approach, committed offerings and strong value proposition, Little MillenniumTM has become one of the fastest growing chain of preschools in the country today, with 250 preschool centres across 65 cities having served over 50,000 children till date. We are among the very first structured, 'process & IP-driven' brands in the early childhood education space.DetailsSchool days:                        Monday-FridaySchool timings:8:30 AM to 2:00 PMYear Established:1900Extra-curricular Activities:The 'Little MillenniumTM’ curriculum has been designed to ensure the steady growth and development of 2-6 year olds. This consists of several fun-filled, entertaining and knowledgeable activities that promote all-round skills development while also maintaining the elements of joy, excitement, health, good values and interaction with one another. These activities are known to bring out the best in every child. Together, we play, learn and grow!Infrastructure:At 'Little MillenniumTM', we follow a thoughtfully formulated design language that provides a perfect blend of style, aesthetics, reliability, child friendliness and functionality. Every 'Little MillenniumTM' centre is designed keeping children in mind, and provides a safe and hygienic environment with a crisp colourful ambience for their smooth growth and development.Every piece of infrastructure is carefully selected to suit the growing needs of our young learners. This is backed by quality teaching and learning aids which work to ensure the all-round holistic development of each child.Admission Details:The admission process at Little Millennium is straightforward and transparent. Parents may visit the nearest Little Millennium centre (Centre Locator Link to come here) and have a word with our admissions counsellor. Parents are encouraged to take a guided tour of the preschool with the counsellor. This would help them understand the facilities at our centre and experience the environment where we nurture young minds. For further information fill in your contact details below and we will get in touch with you.",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"ParkEnglishSchool,Kolkata–UrbanPro","Address:#115,ParkStreetH.O.Kolkata-700016Locality:ParkStreet(FindmoreParkStreetschools)Landmark:NearApeejey",Phone:+91-33-22295426,ICSE,OverviewDetails,"['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/32077-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/32079-large.jpg']",[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"KamalaNariSikshaSadan,Kolkata–UrbanPro","Address:#22LakeRoad,SaratBoseRoadKolkata-700029Locality:SARATBOSEROAD(FindmoreSARATBOSEROADschools)",Phone:+91-33-24630147,State,OverviewDetails,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/6246-medium.bmp,"KendriyaVidyalaya-Dumdum,Kolkata–UrbanPro","Address:JessoreRoad,DumdumKolkata-700028Locality:DUMDUM(FindmoreDUMDUMschools)Landmark:NearNagerSchool",Phone:+91-33-25293826,ICSE,"OverviewKendriya Vidyalaya was established in the year 1965 and there are 18 regional offices in India. There are 55 Kendriya Vidyalaya schools monitored by and are located in different parts of West Bengal, Sikkim, Andaman and Nicobar Island. The Kendriya Vidyalaya schools in Kolkata ranks amongst the best schools in Kolkata providing education in CBSE pattern and the students aspire for many professional courses seeking admission in India’s top Business Schools, IIT , College of Engineering and medical studies.DetailsYear Established:1965Extra-curricular Activities:* Drawing* Music* Skits and Quiz competitionsInfrastructure:* Libraries* Science Labs and Computer Labs with Internet connection* Projector rooms* Assembly and Seminar halls* Activity, Art and Music rooms.Additional Details:Kendriya Vidyalaya schools aim to pursue excellence and set pace in the field of school education. Moreover, they want to initiate and promote experimentation and innovativeness in education in collaboration with other bodies like the Central Board of Secondary Education and National Council of Educational Research and Training. Lastly, the spirit of national integration and a sense of ""Indianness"" among children is to be developed.","['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/5126-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/2361-large.jpg']",[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/13980-medium.png,"SHEMROCKExcel,Delhi–UrbanPro",Address:IP.ExtensionDelhi-110092Landmark:BehindSukhSagarAppts.,Phone:9868895010                                                                            9891190077,IGCSE,"OverviewSHEMROCK is India’s 1st Playschool Chain, which is credited with revolutionising the concept of early childhood education since 1989, by pioneering a vibrant and child-friendly system of learning. Today, with more than 3,00,000 children already having received the foundation for success from its 330+ branches, SHEMROCK, the Award Winning School Chain, is a leader in preschool education and is a brand to reckon with. SHEMROCK is promoted by the Arora family – which consists of two generations of the country’s leading educationists with over 100 years of combined experience in the field of education. It all started when Dr. D.R Arora and Dr. (Mrs.) Bimla Arora – a husband-wife team of academicians envisioned a school that presented the children with an education system that was based on their 30 years of academic experience in India and Abroad. They started a model school with the simple aim of creating a child-friendly & harmonious environment, focussing on the satisfaction of a child’s inquisitive mind and thorough concept clarity.DetailsSchool days:                        Monday-FridaySchool timings:8:30 AM to 2:00 PMPrincipal:Bhawana KheraYear Established:1989Extra-curricular Activities:At SHEMROCK, the curriculum is designed & developed to fit the requirements, interests, abilities & learning styles of the child rather than the vice-versa. As a result, our SHEMROCKites are the center of our educational process & system. The entire school programme is designed to enhance the social, emotional, spiritual, physical, motor and cognitive development of each child.Infrastructure:Each SHEMROCK school is designed to ensure an inviting, attractive and child-friendly environment for our SHEMROCKites. Moreover, our Special Learning Areas supplement the learning in the classroom as children learn with hands-on experience, in a practical manner in these special areas.Additional Details:For education at school to be effective, the environment needs to be conducive to learning, allowing the child the required space and time to interact within the learning and teaching process. Our schools are thus especially designed to create and maintain a stimulating learning environment where children can actively participate, grow & learn in a natural way.Admission Details:A Birth Certificate as a proof of age from a civic body is required at the time of registration.Two passport sized photographs are to be submitted at the time of registration.Playschool Admission process in SHEMROCK begins with counseling and completes on the receipt of admission fees and making the entry into the Record Register.",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"MuralidharGirlsSchool,Kolkata–UrbanPro","Address:#4HindustanRoad,SaratBoseRoadKolkata-700029Locality:SARATBOSEROAD(FindmoreSARATBOSEROADschools)",Phone:+91-33-24642431,State,OverviewDetails,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"DynastyInternationalTinyTotsPublicSchool,Delhi–UrbanPro","Address:Sector28Faridabad,HaryanaDelhi-121001Locality:NewIndustrialTWP(FindmoreNewIndustrialTWPschools)","Phone:+91-129-277451,",ICSE,OverviewDetailsYear Established:1979,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/7363-medium.bmp,"SmartkidzPlaySchool,Hyderabad–UrbanPro","Address:PlotNo.81,Anupuram,A.S.RaoNagarHyderabad-500762Locality:ASRaoNagar(FindmoreASRaoNagarschools)",Phone:+91-40-64513336,,"OverviewSMARTKiDZ Play School is a fastest growing unique chain of play School, emphasizing on the overall development of children through age appropriate learning activities, preparing them thoroughly for the next stage of their Schooling.SMARTKiDZ Play School ensures to provide value based education, to mould children morally to face the challenges of modern day living and to give them practical and judicious combination of academic excellence, extra curricular activities, and character building through a play way method.We help every child live a happy childhood, reach his or her potential, and become a happy and fully functioning adult.SMARTKiDZ is a national branded, ISO 9001: 2008 certified, play school.DetailsExtra-curricular Activities:* Music* Computer* Art* Social BehaviourInfrastructure:* Sand Pit* School Building* Splash Pool* Ball Room* Class Room* Dining Room* Play AreaAdditional Details:* Each child is a unique individual and develops at a different pace* Children should learn in a safe, child-centered environment through exploration and a variety of activities* The learning environment and educational process should recognize different learning styles, abilities and interests* Education should address the all round requirements of every childThe kindergarten program should focus on the physical, social, emotional, aesthetic-creative, and intellectual development of the child* Education is the shared responsibility of the administration, faculty, students, parents, and the school community* The school experience should promote positive interpersonal relationships where students can work cooperatively with a partner, group, or a team to become caring, sharing individuals, aware of the concerns of others* The early establishment of a positive self-concept and a positive view of school provides a foundation for later achievementAdmission Details:1. The child should be 1 ½ years by June, at the time of admission in Playgroup.2. The child should be 2 ½ years by June at the time of admission in Nursery.3. The child should be 3 ½ years by June, at the time of admission in Lower Kindergarten.4. The child should be 4 ½ years by June at the time of admission in Upper Kindergarten",['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/423-large.bmp'],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/866-medium.jpg,"BMGlobalSchool,Delhi–UrbanPro","Address:A-11,Sector-132,NoidaInstitutionalArea,Noida-Delhi-201301Locality:Sector9Noida(FindmoreSector9Noidaschools)","Phone:9910153515 , 9910153516","Central,ICSE",OverviewDetails,['https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/photo/110-large.jpg'],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/13981-medium.png,"SHEMROCKShapers,Delhi–UrbanPro","Address:U-6,NaveenShahdaraDelhi-110032",Phone:9910271164                                                                            9717388779,IGCSE,"OverviewSHEMROCK is India’s 1st Playschool Chain, which is credited with revolutionising the concept of early childhood education since 1989, by pioneering a vibrant and child-friendly system of learning. Today, with more than 3,00,000 children already having received the foundation for success from its 330+ branches, SHEMROCK, the Award Winning School Chain, is a leader in preschool education and is a brand to reckon with. SHEMROCK is promoted by the Arora family – which consists of two generations of the country’s leading educationists with over 100 years of combined experience in the field of education. It all started when Dr. D.R Arora and Dr. (Mrs.) Bimla Arora – a husband-wife team of academicians envisioned a school that presented the children with an education system that was based on their 30 years of academic experience in India and Abroad. They started a model school with the simple aim of creating a child-friendly & harmonious environment, focussing on the satisfaction of a child’s inquisitive mind and thorough concept clarity.DetailsSchool days:                        Monday-FridaySchool timings:9:00 AM to 6:00 PMPrincipal:Shally MittalYear Established:1989Extra-curricular Activities:At SHEMROCK, the curriculum is designed & developed to fit the requirements, interests, abilities & learning styles of the child rather than the vice-versa. As a result, our SHEMROCKites are the center of our educational process & system. The entire school programme is designed to enhance the social, emotional, spiritual, physical, motor and cognitive development of each child.Infrastructure:Each SHEMROCK school is designed to ensure an inviting, attractive and child-friendly environment for our SHEMROCKites. Moreover, our Special Learning Areas supplement the learning in the classroom as children learn with hands-on experience, in a practical manner in these special areas.Additional Details:For education at school to be effective, the environment needs to be conducive to learning, allowing the child the required space and time to interact within the learning and teaching process. Our schools are thus especially designed to create and maintain a stimulating learning environment where children can actively participate, grow & learn in a natural way.Admission Details:A Birth Certificate as a proof of age from a civic body is required at the time of registration.Two passport sized photographs are to be submitted at the time of registration.Playschool Admission process in SHEMROCK begins with counseling and completes on the receipt of admission fees and making the entry into the Record Register.",[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/5003-medium.jpg,"AmritJyotiPrimarySchool,Ahmedabad–UrbanPro","Address:#5,AmbawadiHirabaugSociety,EllisBridgeAhmedabad-380006Locality:Ellisbridge(FindmoreEllisbridgeschools)Landmark:NearAmbawadiVegetableMarket",Phone:+91-79-26408385,StateBoard,"OverviewClasses: 1 to 10th Std, Co-educationDetails",[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"OPGWorldSchool,Delhi–UrbanPro","Address:B-Block,DwarkaSector19,Delhi-110075DelhiLocality:Dwarka(FindmoreDwarkaschools)",Phone:9911433981/9911433980,CentralBoard,OverviewDetails,[],[]
https://c.urbanpro.com/assets/new-ui/institute-100X100-ae57a720944cb2ea51222c07b965773b.png,"ChaitanyaHighSchool,Hyderabad–UrbanPro",Address:1-7-91AChaitanyapuriDilsukhNagarHyderabad-500060Locality:Dilsukhnagar(FindmoreDilsukhnagarschools),Phone:040-24048514,STATEBOARD,OverviewDetailsYear Established:1982,[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/14302-medium.jpg,"SeeraInternational,Delhi–UrbanPro",Address:B3/48Delhi-110058,Phone:9910053788                                                                            1143588783,IGCSE,"OverviewThe only truly international pre-school set-up in India, SERRA International Pre-school, has launched in Janak Puri, New Delhi with an objective to provide holistic development in children in their formative years. In association with our international partner, EtonHouse International Education Group - Singapore, we are committed to provide world-class early childhood education with globally accepted best teaching practices such as Inquiry-based learning and the Reggio Emilia approach of Northern Italy.SERRA International Pre-School, Janakpuri, New Delhi is set up in a beautiful villa within the best location at West Delhi. The premise is a perfect blend of a modern building equipped with the highest safety and hygiene standards, state of the art facilities with a brilliant uplifting natural enviroment. It is one of the first international pre-schools in West Delhi inspired by the Reggio Emilia approach.DetailsSchool days:                        Monday-FridaySchool timings:8:00 AM to 7:00 PMPrincipal:PreethiYear Established:1900Extra-curricular Activities:Our curriculum covers six broad areas of development: Language Development, Mathematical Understanding, Knowledge and Understanding of the World, Physical Development, Personal Social Emotional (PSE) Development and Creative Development. These goals serve as a developmentally appropriate reference and are used as a guide while maintaining flexibility to cater for individual children's capabilities and needs.In an Inquiry-based learning set up, children explore an idea and gain new information and knowledge by questioning. At SERRA, carefully planned and well researched provocations are set up by the teacher to encourage children's natural curiosity in the subject of choice. When children inquire, they are both, problem solvers and problem posers.Infrastructure:Our pre-schools are housed in specially renovated premises with child-safe interiors, child-friendly furniture and amenities. The entire premise is childproof and includes safety gates, grills and fire extinguishers. We have adopted tried and tested procedures to ensure complete safety, security as well as health and hygiene of children. We have resourced toys and other play equipment from all over the world to enhance your child's learning journey, making it a joyful experience.Our pre-schools are spacious and aesthetically designed to invite learning, observation and exploration. Our calm and soothing interiors help children settle down into the pre-school environment without discomfort. Teachers carefully organise learning spaces for small and large group work, as well as small, intimate activities.Admission Details:For admission details please visit for the nearest branch.",[],[]
https://s3-ap-southeast-1.amazonaws.com/tv-prod/school/logo/13985-medium.png,"SHEMROCKAnand,Delhi–UrbanPro",Address:B1/249Delhi-110058,Phone:1141570311                                                                            1141570312,IGCSE,"OverviewSHEMROCK is India’s 1st Playschool Chain, which is credited with revolutionising the concept of early childhood education since 1989, by pioneering a vibrant and child-friendly system of learning. Today, with more than 3,00,000 children already having received the foundation for success from its 330+ branches, SHEMROCK, the Award Winning School Chain, is a leader in preschool education and is a brand to reckon with. SHEMROCK is promoted by the Arora family – which consists of two generations of the country’s leading educationists with over 100 years of combined experience in the field of education. It all started when Dr. D.R Arora and Dr. (Mrs.) Bimla Arora – a husband-wife team of academicians envisioned a school that presented the children with an education system that was based on their 30 years of academic experience in India and Abroad. They started a model school with the simple aim of creating a child-friendly & harmonious environment, focussing on the satisfaction of a child’s inquisitive mind and thorough concept clarity.DetailsSchool days:                        Monday-FridaySchool timings:9:00 AM to 6:00 PMPrincipal:SaranYear Established:1989Extra-curricular Activities:At SHEMROCK, the curriculum is designed & developed to fit the requirements, interests, abilities & learning styles of the child rather than the vice-versa. As a result, our SHEMROCKites are the center of our educational process & system. The entire school programme is designed to enhance the social, emotional, spiritual, physical, motor and cognitive development of each childInfrastructure:Each SHEMROCK school is designed to ensure an inviting, attractive and child-friendly environment for our SHEMROCKites. Moreover, our Special Learning Areas supplement the learning in the classroom as children learn with hands-on experience, in a practical manner in these special areas.Additional Details:For education at school to be effective, the environment needs to be conducive to learning, allowing the child the required space and time to interact within the learning and teaching process. Our schools are thus especially designed to create and maintain a stimulating learning environment where children can actively participate, grow & learn in a natural way.Admission Details:A Birth Certificate as a proof of age from a civic body is required at the time of registration.Two passport sized photographs are to be submitted at the time of registration.Playschool Admission process in SHEMROCK begins with counseling and completes on the receipt of admission fees and making the entry into the Record Register.",[],[]
